agency_id,line_id,operational_day,total_trip_count,pass_trip_count,pass_trip_percentage
42,2026,20241107,30,30,1
42,2027,20241107,10,10,1
42,2028,20241107,9,9,1
42,2029,20241107,41,41,1
42,2030,20241107,38,34,0.8947368421052632
42,2031,20241107,35,30,0.8571428571428571
42,2032,20241107,18,15,0.8333333333333334
42,2034,20241107,20,20,1
42,2035,20241107,17,16,0.9411764705882353
42,2036,20241107,8,8,1
42,2037,20241107,16,13,0.8125
42,2038,20241107,9,9,1
42,2039,20241107,29,29,1
42,2101,20241107,2,2,1
42,2102,20241107,2,2,1
42,2103,20241107,13,11,0.8461538461538461
42,2106,20241107,13,12,0.9230769230769231
42,2107,20241107,3,3,1
42,2108,20241107,5,4,0.8
42,2109,20241107,3,3,1
42,2110,20241107,5,5,1
42,2111,20241107,2,2,1
42,2112,20241107,2,2,1
42,2113,20241107,2,2,1
42,2114,20241107,2,2,1
42,2115,20241107,2,2,1
42,2116,20241107,2,2,1
42,2117,20241107,17,16,0.9411764705882353
42,2118,20241107,7,6,0.8571428571428571
42,2119,20241107,4,4,1
42,2120,20241107,8,7,0.875
42,2121,20241107,4,3,0.75
42,2122,20241107,1,1,1
42,2124,20241107,6,6,1
42,2125,20241107,10,9,0.9
42,2126,20241107,32,31,0.96875
42,2127,20241107,1,1,1
42,2128,20241107,3,3,1
42,2129,20241107,1,1,1
42,2130,20241107,2,2,1
42,2131,20241107,1,1,1
42,2132,20241107,2,2,1
42,2133,20241107,10,10,1
42,2134,20241107,4,1,0.25
42,2135,20241107,11,11,1
42,2136,20241107,10,10,1
42,2137,20241107,2,2,1
42,2138,20241107,2,2,1
42,2139,20241107,2,2,1
42,2140,20241107,2,2,1
42,2141,20241107,12,11,0.9166666666666666
42,2142,20241107,12,12,1
42,2144,20241107,4,4,1
42,2145,20241107,2,2,1
42,2146,20241107,7,6,0.8571428571428571
42,2147,20241107,2,2,1
42,2148,20241107,2,2,1
42,2149,20241107,2,2,1
42,2150,20241107,2,1,0.5
42,2151,20241107,8,8,1
42,2152,20241107,6,6,1
42,2201,20241107,7,7,1
42,2202,20241107,47,47,1
42,2203,20241107,27,27,1
42,2204,20241107,12,12,1
42,2205,20241107,4,4,1
42,2206,20241107,40,40,1
42,2207,20241107,50,50,1
42,2208,20241107,15,15,1
42,2209,20241107,37,37,1
42,2210,20241107,14,14,1
42,2211,20241107,5,5,1
42,2212,20241107,37,34,0.918918918918919
42,2213,20241107,7,7,1
42,2215,20241107,64,63,0.984375
42,2216,20241107,32,32,1
42,2217,20241107,20,20,1
42,2218,20241107,34,34,1
42,2219,20241107,37,37,1
42,2220,20241107,20,19,0.95
42,2221,20241107,5,5,1
42,2222,20241107,26,26,1
42,2223,20241107,40,40,1
42,2224,20241107,23,23,1
42,2225,20241107,18,18,1
42,2303,20241107,165,163,0.9878787878787879
42,2304,20241107,4,4,1
42,2306,20241107,35,35,1
42,2307,20241107,28,27,0.9642857142857143
42,2309,20241107,38,38,1
42,2310,20241107,38,38,1
42,2315,20241107,9,9,1
42,2316,20241107,3,3,1
42,2317,20241107,44,44,1
42,2318,20241107,34,34,1
42,2319,20241107,4,4,1
42,2325,20241107,19,19,1
42,2327,20241107,37,36,0.972972972972973
42,2328,20241107,56,55,0.9821428571428571
42,2329,20241107,12,12,1
42,2331,20241107,60,60,1
42,2333,20241107,61,61,1
42,2335,20241107,35,35,1
42,2336,20241107,34,33,0.9705882352941176
42,2337,20241107,30,30,1
42,2501,20241107,2,2,1
42,2502,20241107,6,6,1
42,2504,20241107,6,6,1
42,2505,20241107,14,14,1
42,2506,20241107,6,5,0.8333333333333334
42,2511,20241107,19,19,1
42,2513,20241107,18,18,1
42,2515,20241107,51,51,1
42,2516,20241107,9,9,1
42,2517,20241107,4,4,1
42,2518,20241107,30,29,0.9666666666666667
42,2519,20241107,1,1,1
42,2521,20241107,1,1,1
42,2522,20241107,58,57,0.9827586206896551
42,2523,20241107,20,20,1
42,2524,20241107,29,29,1
42,2525,20241107,21,21,1
42,2530,20241107,23,23,1
42,2532,20241107,46,46,1
42,2533,20241107,23,23,1
42,2534,20241107,12,11,0.9166666666666666
42,2535,20241107,6,6,1
42,2536,20241107,21,21,1
42,2537,20241107,48,48,1
42,2538,20241107,12,12,1
42,2539,20241107,17,17,1
42,2540,20241107,16,16,1
42,2601,20241107,61,61,1
42,2605,20241107,50,50,1
42,2610,20241107,27,27,1
42,2611,20241107,18,17,0.9444444444444444
42,2620,20241107,11,11,1
42,2621,20241107,7,7,1
42,2625,20241107,4,4,1
42,2626,20241107,24,24,1
42,2627,20241107,8,8,1
42,2630,20241107,21,21,1
42,2632,20241107,52,52,1
42,2701,20241107,33,33,1
42,2703,20241107,48,43,0.8958333333333334
42,2706,20241107,115,114,0.991304347826087
42,2708,20241107,114,98,0.8596491228070176
42,2709,20241107,8,8,1
42,2710,20241107,56,16,0.2857142857142857
42,2711,20241107,124,108,0.8709677419354839
42,2713,20241107,57,51,0.8947368421052632
42,2714,20241107,22,17,0.7727272727272727
42,2715,20241107,16,16,1
42,2716,20241107,8,8,1
42,2717,20241107,24,24,1
42,2718,20241107,23,23,1
42,2719,20241107,28,28,1
42,2720,20241107,34,33,0.9705882352941176
42,2722,20241107,70,62,0.8857142857142857
42,2723,20241107,13,13,1
42,2724,20241107,11,11,1
42,2725,20241107,103,89,0.8640776699029126
42,2726,20241107,10,9,0.9
42,2727,20241107,76,67,0.881578947368421
42,2728,20241107,68,55,0.8088235294117647
42,2729,20241107,75,66,0.88
42,2730,20241107,84,73,0.8690476190476191
42,2731,20241107,32,28,0.875
42,2733,20241107,22,22,1
42,2734,20241107,23,19,0.8260869565217391
42,2735,20241107,23,20,0.8695652173913043
42,2736,20241107,59,50,0.847457627118644
42,2740,20241107,39,39,1
42,2741,20241107,4,4,1
42,2742,20241107,2,2,1
42,2743,20241107,2,2,1
42,2744,20241107,11,11,1
42,2745,20241107,2,2,1
42,2746,20241107,9,9,1
42,2750,20241107,38,38,1
42,2751,20241107,16,16,1
42,2752,20241107,2,2,1
42,2753,20241107,9,9,1
42,2754,20241107,41,40,0.975609756097561
42,2755,20241107,7,7,1
42,2756,20241107,5,5,1
42,2758,20241107,7,7,1
42,2761,20241107,29,29,1
42,2762,20241107,30,28,0.9333333333333333
42,2764,20241107,77,74,0.961038961038961
42,2765,20241107,11,11,1
42,2768,20241107,2,2,1
42,2769,20241107,176,132,0.75
42,2772,20241107,105,99,0.9428571428571428
42,2774,20241107,37,35,0.9459459459459459
42,2776,20241107,64,62,0.96875
42,2780,20241107,11,11,1
42,2781,20241107,65,65,1
42,2785,20241107,14,14,1
42,2790,20241107,95,86,0.9052631578947369
42,2791,20241107,32,28,0.875
42,2792,20241107,30,30,1
42,2794,20241107,81,81,1
42,2795,20241107,65,55,0.8461538461538461
42,2796,20241107,40,40,1
42,2797,20241107,68,68,1
42,2801,20241107,38,38,1
42,2802,20241107,20,19,0.95
42,2803,20241107,31,30,0.967741935483871
42,2804,20241107,39,39,1
42,2805,20241107,13,13,1
42,2806,20241107,2,2,1
42,2807,20241107,4,4,1
42,2810,20241107,4,4,1
42,2811,20241107,15,15,1
42,2812,20241107,95,92,0.968421052631579
42,2813,20241107,2,2,1
42,2814,20241107,41,39,0.9512195121951219
42,2816,20241107,4,4,1
42,2818,20241107,2,2,1
42,2819,20241107,4,4,1
42,2820,20241107,4,4,1
42,2821,20241107,32,32,1
42,2822,20241107,14,14,1
42,2823,20241107,69,67,0.9710144927536232
42,2824,20241107,83,83,1
42,2830,20241107,2,2,1
42,2831,20241107,79,79,1
42,2833,20241107,7,7,1
42,2841,20241107,27,27,1
42,2842,20241107,11,10,0.9090909090909091
42,2900,20241107,1,1,1
42,2901,20241107,8,7,0.875
42,2905,20241107,6,5,0.8333333333333334
42,2906,20241107,6,3,0.5
42,2908,20241107,4,3,0.75
42,2910,20241107,4,4,1
42,2911,20241107,5,5,1
42,2913,20241107,4,4,1
42,2914,20241107,2,2,1
42,2915,20241107,1,1,1
42,2920,20241107,6,6,1
42,2921,20241107,28,28,1
42,2926,20241107,9,9,1
42,2927,20241107,24,23,0.9583333333333334
42,2928,20241107,9,9,1
43,3001,20241107,58,50,0.8620689655172413
43,3003,20241107,59,58,0.9830508474576272
43,3004,20241107,53,53,1
43,3005,20241107,16,13,0.8125
43,3006,20241107,26,26,1
43,3007,20241107,61,59,0.9672131147540983
43,3008,20241107,24,23,0.9583333333333334
43,3009,20241107,54,54,1
43,3011,20241107,56,56,1
43,3012,20241107,76,75,0.9868421052631579
43,3013,20241107,94,93,0.9893617021276596
43,3014,20241107,27,27,1
43,3015,20241107,20,20,1
43,3017,20241107,64,64,1
43,3018,20241107,4,4,1
43,3019,20241107,9,9,1
43,3020,20241107,18,17,0.9444444444444444
43,3021,20241107,46,46,1
43,3022,20241107,95,95,1
43,3023,20241107,52,51,0.9807692307692307
43,3024,20241107,61,61,1
43,3025,20241107,68,68,1
43,3026,20241107,81,80,0.9876543209876543
43,3027,20241107,51,38,0.7450980392156863
43,3028,20241107,18,17,0.9444444444444444
43,3029,20241107,18,18,1
43,3030,20241107,24,21,0.875
43,3033,20241107,24,24,1
43,3034,20241107,37,37,1
43,3037,20241107,18,17,0.9444444444444444
43,3038,20241107,44,22,0.5
43,3040,20241107,65,65,1
43,3041,20241107,52,52,1
43,3101,20241107,103,103,1
43,3103,20241107,70,70,1
43,3104,20241107,34,32,0.9411764705882353
43,3105,20241107,90,90,1
43,3106,20241107,21,21,1
43,3107,20241107,12,12,1
43,3108,20241107,103,103,1
43,3109,20241107,8,8,1
43,3110,20241107,15,15,1
43,3111,20241107,77,76,0.987012987012987
43,3112,20241107,82,82,1
43,3113,20241107,85,85,1
43,3114,20241107,36,34,0.9444444444444444
43,3116,20241107,49,47,0.9591836734693877
43,3118,20241107,52,52,1
43,3119,20241107,45,45,1
43,3120,20241107,16,16,1
43,3121,20241107,18,18,1
43,3201,20241107,13,13,1
43,3202,20241107,2,2,1
43,3203,20241107,8,8,1
43,3204,20241107,10,9,0.9
43,3205,20241107,6,5,0.8333333333333334
43,3206,20241107,3,2,0.6666666666666666
43,3207,20241107,10,10,1
43,3208,20241107,14,14,1
43,3209,20241107,8,8,1
43,3210,20241107,7,7,1
43,3211,20241107,13,11,0.8461538461538461
43,3212,20241107,9,9,1
43,3213,20241107,14,14,1
43,3214,20241107,11,10,0.9090909090909091
43,3215,20241107,9,8,0.8888888888888888
43,3216,20241107,10,10,1
43,3217,20241107,11,11,1
43,3218,20241107,10,10,1
43,3220,20241107,20,20,1
43,3221,20241107,20,20,1
43,3222,20241107,27,25,0.9259259259259259
43,3502,20241107,1,1,1
43,3503,20241107,28,28,1
43,3504,20241107,54,51,0.9444444444444444
43,3505,20241107,19,19,1
43,3506,20241107,68,67,0.9852941176470589
43,3507,20241107,44,42,0.9545454545454546
43,3508,20241107,76,75,0.9868421052631579
43,3509,20241107,16,16,1
43,3510,20241107,9,8,0.8888888888888888
43,3511,20241107,8,8,1
43,3512,20241107,60,59,0.9833333333333333
43,3513,20241107,58,58,1
43,3514,20241107,34,34,1
43,3515,20241107,54,54,1
43,3516,20241107,58,58,1
43,3517,20241107,59,57,0.9661016949152542
43,3518,20241107,12,12,1
43,3521,20241107,68,68,1
43,3523,20241107,30,29,0.9666666666666667
43,3524,20241107,30,30,1
43,3525,20241107,54,53,0.9814814814814815
43,3526,20241107,80,80,1
43,3527,20241107,8,8,1
43,3528,20241107,10,9,0.9
43,3535,20241107,8,8,1
43,3536,20241107,30,30,1
43,3540,20241107,10,10,1
43,3541,20241107,21,21,1
43,3543,20241107,14,14,1
43,3544,20241107,13,13,1
43,3545,20241107,17,17,1
43,3546,20241107,14,14,1
43,3547,20241107,16,16,1
43,3548,20241107,6,6,1
43,3549,20241107,15,15,1
43,3601,20241107,42,42,1
43,3605,20241107,26,25,0.9615384615384616
43,3615,20241107,30,30,1
43,3620,20241107,95,91,0.9578947368421052
43,3625,20241107,8,8,1
43,3626,20241107,34,34,1
43,3635,20241107,21,20,0.9523809523809523
43,3641,20241107,3,3,1
43,3642,20241107,24,24,1
43,3701,20241107,50,49,0.98
43,3702,20241107,43,43,1
43,3703,20241107,73,69,0.9452054794520548
43,3704,20241107,30,27,0.9
43,3705,20241107,56,53,0.9464285714285714
43,3706,20241107,12,12,1
43,3708,20241107,12,12,1
43,3709,20241107,16,16,1
43,3710,20241107,82,82,1
43,3711,20241107,26,26,1
43,3715,20241107,40,40,1
43,3716,20241107,47,45,0.9574468085106383
43,3717,20241107,55,55,1
43,3720,20241107,2,2,1
43,3721,20241107,51,45,0.8823529411764706
44,4302,20241107,6,6,1
44,4525,20241107,3,3,1
44,4420,20241107,19,19,1
44,4308,20241107,11,11,1
44,4106,20241107,5,5,1
44,4426,20241107,66,65,0.9848484848484849
44,4422,20241107,43,43,1
44,4424,20241107,1,0,0
44,4425,20241107,2,2,1
44,4432,20241107,24,24,1
44,4412,20241107,53,53,1
44,4439,20241107,18,18,1
44,4441,20241107,53,53,1
44,4705,20241107,75,74,0.9866666666666667
44,4451,20241107,7,7,1
44,4532,20241107,15,15,1
44,4501,20241107,46,42,0.9130434782608695
44,4543,20241107,16,16,1
44,4419,20241107,2,2,1
44,4551,20241107,21,20,0.9523809523809523
44,4552,20241107,6,5,0.8333333333333334
44,4550,20241107,6,6,1
44,4612,20241107,15,15,1
44,4522,20241107,2,2,1
44,4604,20241107,26,25,0.9615384615384616
44,4523,20241107,2,2,1
44,4707,20241107,22,22,1
44,4702,20241107,96,95,0.9895833333333334
44,4600,20241107,100,98,0.98
44,4416,20241107,5,5,1
44,4431,20241107,17,17,1
44,4704,20241107,44,44,1
44,4434,20241107,24,23,0.9583333333333334
44,4905,20241107,10,10,1
44,4202,20241107,9,9,1
44,4102,20241107,20,19,0.95
44,4516,20241107,22,21,0.9545454545454546
44,4107,20241107,6,6,1
44,4546,20241107,5,5,1
44,4304,20241107,10,10,1
44,4103,20241107,15,15,1
44,4207,20241107,11,11,1
44,4711,20241107,3,3,1
44,4541,20241107,2,2,1
44,4542,20241107,16,16,1
44,4307,20241107,22,22,1
44,4312,20241107,18,18,1
44,4548,20241107,5,5,1
44,4549,20241107,6,6,1
44,4504,20241107,48,48,1
44,4701,20241107,129,127,0.9844961240310077
44,4440,20241107,8,8,1
44,4512,20241107,63,63,1
44,4303,20241107,9,9,1
44,4467,20241107,1,1,1
44,4468,20241107,2,2,1
44,4520,20241107,3,3,1
44,4472,20241107,6,6,1
44,4521,20241107,18,18,1
44,4503,20241107,8,6,0.75
44,4544,20241107,16,15,0.9375
44,4421,20241107,34,34,1
44,4443,20241107,12,12,1
44,4621,20241107,30,28,0.9333333333333333
44,4901,20241107,11,11,1
44,4730,20241107,26,26,1
44,4902,20241107,3,3,1
44,4540,20241107,19,19,1
44,4641,20241107,17,17,1
44,4720,20241107,85,81,0.9529411764705882
44,4417,20241107,4,4,1
44,4530,20241107,9,9,1
44,4313,20241107,6,6,1
44,4402,20241107,7,7,1
44,4620,20241107,12,10,0.8333333333333334
44,4430,20241107,16,15,0.9375
44,4715,20241107,8,8,1
44,4513,20241107,9,9,1
44,4560,20241107,34,34,1
44,4710,20241107,55,54,0.9818181818181818
44,4310,20241107,7,7,1
44,4435,20241107,12,12,1
44,4305,20241107,19,19,1
44,4205,20241107,9,9,1
44,4632,20241107,25,24,0.96
44,4206,20241107,5,5,1
44,4208,20241107,4,4,1
44,4320,20241107,12,12,1
44,4482,20241107,15,15,1
44,4204,20241107,18,17,0.9444444444444444
44,4409,20241107,32,32,1
44,4427,20241107,27,26,0.9629629629629629
44,4322,20241107,18,18,1
44,4414,20241107,4,4,1
44,4101,20241107,6,6,1
44,4464,20241107,9,9,1
44,4906,20241107,4,4,1
44,4321,20241107,18,18,1
44,4401,20241107,24,23,0.9583333333333334
44,4203,20241107,43,43,1
44,4514,20241107,19,17,0.8947368421052632
44,4410,20241107,27,27,1
44,4406,20241107,26,26,1
44,4415,20241107,11,11,1
44,4463,20241107,9,9,1
44,4428,20241107,24,23,0.9583333333333334
44,4465,20241107,2,2,1
44,4438,20241107,56,56,1
44,4466,20241107,1,1,1
44,4429,20241107,18,17,0.9444444444444444
44,4104,20241107,8,8,1
44,4515,20241107,8,8,1
44,4404,20241107,38,35,0.9210526315789473
44,4545,20241107,4,4,1
44,4531,20241107,19,19,1
44,4602,20241107,65,64,0.9846153846153847
44,4611,20241107,21,20,0.9523809523809523
44,4436,20241107,53,53,1
44,4725,20241107,66,62,0.9393939393939394
44,4001,20241107,15,14,0.9333333333333333
44,4301,20241107,5,5,1
44,4403,20241107,78,77,0.9871794871794872
44,4211,20241107,3,3,1
44,4437,20241107,36,36,1
44,4212,20241107,3,3,1
44,4453,20241107,2,2,1
44,4524,20241107,13,13,1
44,4481,20241107,15,15,1
44,4517,20241107,2,2,1
44,4706,20241107,41,41,1
44,4407,20241107,5,5,1
44,4442,20241107,6,6,1
44,4452,20241107,5,5,1
44,4562,20241107,72,72,1
44,4105,20241107,7,7,1
44,4433,20241107,2,2,1
44,4610,20241107,4,3,0.75
44,4002,20241107,9,8,0.8888888888888888
44,4311,20241107,6,6,1
41,1001,20241108,40,33,0.825
41,1002,20241108,21,18,0.8571428571428571
41,1003,20241108,80,67,0.8375
41,1004,20241108,10,10,1
41,1005,20241108,87,87,1
41,1006,20241108,9,9,1
41,1008,20241108,23,23,1
41,1009,20241108,15,15,1
41,1010,20241108,10,10,1
41,1011,20241108,20,20,1
41,1012,20241108,23,22,0.9565217391304348
41,1013,20241108,12,10,0.8333333333333334
41,1014,20241108,42,42,1
41,1015,20241108,20,18,0.9
41,1101,20241108,50,41,0.82
41,1103,20241108,76,74,0.9736842105263158
41,1105,20241108,13,13,1
41,1106,20241108,52,48,0.9230769230769231
41,1107,20241108,23,23,1
41,1109,20241108,10,9,0.9
41,1110,20241108,10,10,1
41,1111,20241108,18,15,0.8333333333333334
41,1113,20241108,10,7,0.7
41,1114,20241108,9,5,0.5555555555555556
41,1115,20241108,26,26,1
41,1117,20241108,10,10,1
41,1119,20241108,2,2,1
41,1120,20241108,99,98,0.98989898989899
41,1121,20241108,14,13,0.9285714285714286
41,1122,20241108,18,17,0.9444444444444444
41,1123,20241108,59,56,0.9491525423728814
41,1124,20241108,27,27,1
41,1125,20241108,14,14,1
41,1201,20241108,10,10,1
41,1204,20241108,45,42,0.9333333333333333
41,1205,20241108,51,50,0.9803921568627451
41,1206,20241108,60,58,0.9666666666666667
41,1208,20241108,18,16,0.8888888888888888
41,1209,20241108,68,67,0.9852941176470589
41,1210,20241108,19,15,0.7894736842105263
41,1211,20241108,78,77,0.9871794871794872
41,1212,20241108,111,107,0.963963963963964
41,1213,20241108,40,36,0.9
41,1215,20241108,16,16,1
41,1216,20241108,25,25,1
41,1217,20241108,66,62,0.9393939393939394
41,1218,20241108,57,49,0.8596491228070176
41,1219,20241108,59,52,0.8813559322033898
41,1220,20241108,15,15,1
41,1221,20241108,26,26,1
41,1222,20241108,28,28,1
41,1223,20241108,58,54,0.9310344827586207
41,1224,20241108,24,23,0.9583333333333334
41,1225,20241108,7,7,1
41,1226,20241108,78,76,0.9743589743589743
41,1228,20241108,26,25,0.9615384615384616
41,1229,20241108,45,43,0.9555555555555556
41,1230,20241108,42,38,0.9047619047619048
41,1231,20241108,4,4,1
41,1232,20241108,28,26,0.9285714285714286
41,1233,20241108,7,7,1
41,1234,20241108,43,42,0.9767441860465116
41,1235,20241108,46,44,0.9565217391304348
41,1236,20241108,39,35,0.8974358974358975
41,1240,20241108,29,29,1
41,1241,20241108,48,48,1
41,1242,20241108,40,34,0.85
41,1244,20241108,2,2,1
41,1245,20241108,56,56,1
41,1247,20241108,21,21,1
41,1248,20241108,63,62,0.9841269841269841
41,1249,20241108,58,58,1
41,1250,20241108,21,21,1
41,1251,20241108,69,67,0.9710144927536232
41,1252,20241108,45,42,0.9333333333333333
41,1253,20241108,35,35,1
41,1254,20241108,52,52,1
41,1255,20241108,20,20,1
41,1501,20241108,20,18,0.9
41,1502,20241108,97,93,0.9587628865979382
41,1503,20241108,43,38,0.8837209302325582
41,1506,20241108,33,28,0.8484848484848485
41,1507,20241108,42,42,1
41,1508,20241108,22,22,1
41,1509,20241108,43,40,0.9302325581395349
41,1510,20241108,64,60,0.9375
41,1511,20241108,21,21,1
41,1512,20241108,26,26,1
41,1513,20241108,29,29,1
41,1514,20241108,58,49,0.8448275862068966
41,1515,20241108,1,1,1
41,1516,20241108,32,32,1
41,1517,20241108,44,42,0.9545454545454546
41,1518,20241108,80,77,0.9625
41,1519,20241108,39,39,1
41,1520,20241108,14,13,0.9285714285714286
41,1521,20241108,6,6,1
41,1522,20241108,46,45,0.9782608695652174
41,1523,20241108,70,69,0.9857142857142858
41,1524,20241108,48,48,1
41,1525,20241108,80,76,0.95
41,1527,20241108,45,45,1
41,1528,20241108,34,33,0.9705882352941176
41,1529,20241108,45,42,0.9333333333333333
41,1530,20241108,6,6,1
41,1531,20241108,5,5,1
41,1601,20241108,85,84,0.9882352941176471
41,1603,20241108,28,28,1
41,1604,20241108,86,85,0.9883720930232558
41,1605,20241108,12,12,1
41,1606,20241108,29,27,0.9310344827586207
41,1608,20241108,62,62,1
41,1609,20241108,6,6,1
41,1610,20241108,34,34,1
41,1611,20241108,11,11,1
41,1612,20241108,40,39,0.975
41,1613,20241108,32,32,1
41,1614,20241108,69,67,0.9710144927536232
41,1615,20241108,42,42,1
41,1616,20241108,58,56,0.9655172413793104
41,1617,20241108,55,53,0.9636363636363636
41,1622,20241108,61,58,0.9508196721311475
41,1623,20241108,47,47,1
41,1624,20241108,60,60,1
41,1625,20241108,59,59,1
41,1626,20241108,24,24,1
41,1627,20241108,29,28,0.9655172413793104
41,1628,20241108,12,12,1
41,1629,20241108,28,28,1
41,1630,20241108,14,13,0.9285714285714286
41,1631,20241108,31,31,1
41,1632,20241108,24,24,1
41,1633,20241108,41,41,1
41,1634,20241108,19,19,1
41,1635,20241108,41,39,0.9512195121951219
41,1636,20241108,39,29,0.7435897435897436
41,1637,20241108,18,18,1
41,1638,20241108,58,56,0.9655172413793104
41,1701,20241108,26,26,1
41,1703,20241108,78,74,0.9487179487179487
41,1704,20241108,54,53,0.9814814814814815
41,1706,20241108,97,96,0.9896907216494846
41,1707,20241108,86,79,0.9186046511627907
41,1708,20241108,10,10,1
41,1709,20241108,145,140,0.9655172413793104
41,1710,20241108,95,94,0.9894736842105263
41,1711,20241108,66,55,0.8333333333333334
41,1712,20241108,57,49,0.8596491228070176
41,1713,20241108,55,53,0.9636363636363636
41,1714,20241108,92,92,1
41,1715,20241108,98,97,0.9897959183673469
41,1716,20241108,66,64,0.9696969696969697
41,1717,20241108,94,89,0.9468085106382979
41,1718,20241108,24,17,0.7083333333333334
41,1719,20241108,33,29,0.8787878787878788
41,1720,20241108,78,75,0.9615384615384616
41,1721,20241108,96,91,0.9479166666666666
41,1722,20241108,49,48,0.9795918367346939
41,1723,20241108,65,60,0.9230769230769231
41,1724,20241108,87,82,0.9425287356321839
41,1725,20241108,18,18,1
41,1726,20241108,48,47,0.9791666666666666
41,1728,20241108,7,7,1
41,1729,20241108,19,18,0.9473684210526315
41,1730,20241108,13,13,1
41,1731,20241108,20,20,1
41,1733,20241108,34,31,0.9117647058823529
41,1998,20241108,50,50,1
42,2002,20241108,4,3,0.75
42,2003,20241108,23,21,0.9130434782608695
42,2004,20241108,14,13,0.9285714285714286
42,2006,20241108,30,30,1
42,2008,20241108,14,14,1
42,2011,20241108,20,17,0.85
42,2013,20241108,2,1,0.5
42,2014,20241108,6,6,1
42,2015,20241108,2,2,1
42,2016,20241108,16,15,0.9375
42,2017,20241108,4,4,1
42,2020,20241108,21,21,1
42,2026,20241108,30,29,0.9666666666666667
42,2027,20241108,10,10,1
42,2028,20241108,9,9,1
42,2029,20241108,41,41,1
42,2030,20241108,38,36,0.9473684210526315
42,2031,20241108,35,33,0.9428571428571428
42,2032,20241108,18,18,1
42,2034,20241108,20,20,1
